"STNAME","CTYNAME","TOT_POP","TOT_MALE","TOT_FEMALE","total_votes","per_gop","Crude.Prevalence.Estimate","race"
"New Mexico","Lincoln County",20029,9833,10196,10165,68.293162813576,17.1,91.1927704827999
"New Mexico","Los Alamos County",19444,10208,9236,12187,33.2075162057931,16.3,86.3145443324419
"New Mexico","Luna County",25316,12762,12554,8056,58.3167825223436,18.7,90.9898878179807
"New Mexico","McKinley County",68797,33066,35731,25867,36.2005644257162,18.8,14.3828946029623
"New Mexico","Mora County",4123,2118,2005,2487,40.6111781262565,15.1,92.0688818821247
"New Mexico","Otero County",68835,36268,32567,24242,62.3587162775349,19.3,81.8232004067698
"New Mexico","Quay County",8510,4180,4330,3704,69.3844492440605,18.4,90.1645123384254
"New Mexico","Rio Arriba County",39876,19689,20187,15989,39.2019513415473,17.9,73.5254288293711
"New Mexico","Roosevelt County",18787,9405,9382,6639,70.5979816237385,19.7,90.2645446319263
"New Mexico","Sandoval County",155936,77119,78817,79540,46.0208700025145,17.9,77.2284783500923
"New Mexico","San Juan County",120675,59473,61202,52926,64.7394475305143,20.3,51.4696498860576
"New Mexico","San Miguel County",26668,13241,13427,11108,34.9927979834354,16.3,90.4192290385481
"New Mexico","Santa Fe County",155956,76366,79590,83719,24.4353133697249,18.4,90.0337274615917
"New Mexico","Sierra County",11488,5740,5748,5953,58.340332605409,18.1,91.5215877437326
"New Mexico","Socorro County",15963,8201,7762,7233,50.4769805060141,18,77.8613042661154
"New Mexico","Taos County",34405,16803,17602,16636,24.8797787929791,17,86.853654992007
"New Mexico","Torrance County",15633,8072,7561,7179,67.9760412313693,18.8,88.7545576664748
"New Mexico","Union County",3964,2180,1784,1665,74.8948948948949,17.2,89.8587285570131
"New Mexico","Valencia County",79141,39760,39381,33277,57.2677825525137,17.9,86.5569047649133
"New York","Albany County",316659,153778,162881,147149,37.07806373132,19.2,74.1276894072172
"New York","Allegany County",46651,23796,22855,19309,71.6039152726708,21.3,95.0740605774796
"New York","Bronx County",1356476,640811,715665,359844,27.2823779193206,16.7,42.5956670077465
"New York","Broome County",196077,96908,99169,89905,49.7892219565096,21.6,84.0547335995553
"New York","Cattaraugus County",75600,37873,37727,34010,66.4098794472214,21.7,91.1812169312169
"New York","Cayuga County",74485,38057,36428,36254,56.4958349423512,20.7,91.7218231858763
"New York","Chautauqua County",124891,61948,62943,56613,60.9895253740307,22,92.8081286882161
"New York","Chemung County",81325,40483,40842,37433,58.4003419442738,20.7,87.471257300953
"New York","Chenango County",45920,23138,22782,22471,63.6108762404877,20.4,96.2129790940767
"New York","Clinton County",78115,39783,38332,35725,51.0762771168649,21.9,92.653139601869
"New York","Columbia County",60470,30540,29930,35564,42.6498706557193,20.5,89.9702331734744
"New York","Cortland County",45752,22465,23287,21996,53.2187670485543,21.5,93.812292358804
"New York","Delaware County",44410,22615,21795,23026,59.884478415704,19.4,93.8369736545823
"New York","Dutchess County",297150,147731,149419,151772,47.2933083836281,18.4,80.0612485276796
"New York","Erie County",946147,460390,485757,453425,45.1616033522633,20.1,77.8082052788837
"New York","Essex County",36775,18875,17900,19162,49.7495042271162,19.5,95.0944935418083
"New York","Franklin County",46502,24419,22083,19390,54.5074780814853,20.8,86.7231516924003
"New York","Fulton County",52234,25986,26248,23903,67.9287118771702,21.1,94.5342114331661
"New York","Genesee County",57529,28867,28662,28364,66.9757439007192,20.5,92.5550591875402
"New York","Greene County",47062,24123,22939,25138,58.4851619062773,19.9,90.2787811822702
"New York","Hamilton County",5082,2579,2503,3434,64.7350029120559,20.3,95.7103502558048
"New York","Herkimer County",59484,29795,29689,28667,68.2212997523285,21.2,95.2928518593235
"New York","Jefferson County",114787,60466,54321,42743,61.8042720445453,21.7,87.0673508324113
"New York","Kings County",2561225,1219018,1342207,835229,28.0119583970384,16,50.0190338607502
"New York","Lewis County",26548,13506,13042,12953,72.2072106847834,21.4,96.7869519361157
"New York","Livingston County",61158,30501,30657,30928,60.7216761510605,21.1,93.9517315804964
"New York","Madison County",66921,33214,33707,33654,56.5311701432222,20.9,94.107978063687
"New York","Monroe County",748482,363086,385396,360697,40.4605527631225,21.2,75.9787142509773
"New York","Montgomery County",49368,24481,24887,20642,64.3639182249782,20.9,91.3223140495868
"New York","Nassau County",1381715,680053,701662,706541,52.1012934847376,14.3,70.2454558284451
"New York","New York County",1597451,761568,835883,647703,17.5884626132656,19.1,62.9325093539645
"New York","Niagara County",209457,103001,106456,102116,57.4621019233029,21,86.5031963601121
"New York","Oneida County",227555,113666,113889,100102,60.6251623344189,19.2,84.8348750851442
"New York","Onondaga County",467873,227099,240774,227071,41.3597509149121,20.8,78.8145501022713
"New York","Ontario County",112494,55488,57006,59741,50.5866992517701,20.3,92.8573968389425
"New York","Orange County",407470,203149,204321,175189,54.1906169907928,19.6,77.2888801629568
"New York","Orleans County",39124,19709,19415,18025,70.2302357836338,21.3,91.1358756773336
"New York","Oswego County",118162,59532,58630,54031,62.0902815050619,21.5,95.3885343849969
"New York","Otsego County",60126,29160,30966,28287,53.9329020398063,22,93.0662275887303
"New York","Putnam County",98060,49301,48759,55509,56.8430344628799,17.9,89.2657556598001
"New York","Queens County",2252196,1099704,1152492,701910,37.7011297744725,14.9,46.3880141870423
"New York","Rensselaer County",159305,79353,79952,78269,49.3183763686772,21,84.714227425379
"New York","Richmond County",490687,240309,250378,197496,64.8878964637259,17,70.7200313030506
"New York","Rockland County",340807,168862,171945,149423,55.910402013077,16.8,77.7002819777763
"New York","St. Lawrence County",106940,54480,52460,43929,59.0020259964943,23.3,93.9012530390873
"New York","Saratoga County",238711,118500,120211,130261,49.0860656681585,18.7,92.1021653798945
"New York","Schenectady County",159902,78772,81130,71708,44.5905617225414,19.9,74.6519743342797
"New York","Schoharie County",30105,15148,14957,15970,65.2661239824671,20.6,94.8114931074572
"New York","Schuyler County",17507,8804,8703,9453,60.4781550830424,20.9,95.6703033072485
"New York","Seneca County",32349,16610,15739,14989,55.9009940623124,21,92.8993168258679
"New York","Steuben County",92162,46131,46031,45190,65.8928966585528,20.8,94.4608406935613
"New York","Suffolk County",1523170,755614,767556,759361,54.9868902932861,16,82.4556024606577
"New York","Sullivan County",79920,41426,38494,34935,58.3540861600115,20.3,82.4236736736737
"New York","Tioga County",47715,23947,23768,24475,61.4422880490296,20.7,95.8084459813476
"New York","Tompkins County",103558,50840,52718,45985,24.6906599978254,19.5,80.6939106587613
"New York","Ulster County",182333,90892,91441,97717,40.6715310539619,19.4,86.3699933637904
"New York","Warren County",65380,32469,32911,35705,52.1103486906596,20.9,94.984704802692
"New York","Washington County",60047,30783,29264,28492,60.6064860311666,20.6,94.8690192682399
"New York","Wayne County",90829,45526,45303,44342,61.5353389562943,21.3,92.9064505829636
"New York","Westchester County",990817,483184,507633,455229,36.8594707279194,16.2,72.0766801538528
"New York","Wyoming County",39532,21249,18283,19041,74.1137545296991,20.1,93.051199028635
"New York","Yates County",24472,12060,12412,10499,58.0817220687684,21.3,96.3713631905852
"North Carolina","Alamance County",179165,85888,93277,89568,53.5202304394427,23,71.1059637764072
"North Carolina","Alexander County",36473,18760,17713,20625,79.5345454545455,22.9,90.1817783017575
"North Carolina","Alleghany County",11342,5675,5667,6480,75.6172839506173,23.3,93.8017986245812
"North Carolina","Anson County",21897,11207,10690,10859,50.8794548300949,20.9,47.6457962277938
"North Carolina","Ashe County",27063,13464,13599,16187,71.8416012849818,22.3,96.356649299782
"North Carolina","Avery County",17561,9460,8101,9468,75.8449514152936,21.7,92.8534821479415
"North Carolina","Beaufort County",44481,21458,23023,26521,65.2162437313827,21.5,72.5141071468717
"North Carolina","Bertie County",16922,8658,8264,9170,41.8756815703381,20.1,36.5382342512705
"North Carolina","Bladen County",29484,14067,15417,16743,59.9354954309264,21.9,60.8363858363858
"North Carolina","Brunswick County",159964,76726,83238,109049,62.0436684426267,20.9,87.170863444275
"North Carolina","Buncombe County",275901,132961,142940,159885,36.9115301623042,22.7,89.4117817622988
"North Carolina","Burke County",88338,44246,44092,45733,70.2556141079746,24.7,85.586044510856
"North Carolina","Cabarrus County",240016,117780,122236,119820,53.2014688699716,21.4,67.0684454369709
"North Carolina","Caldwell County",80574,40104,40470,43451,75.9683321442544,23.8,90.7128850497679
"North Carolina","Camden County",11137,5609,5528,6292,74.9523204068659,22.5,84.3853820598007
"North Carolina","Carteret County",69615,34080,35535,45693,71.1443766003545,21.6,90.4230410112763
"North Carolina","Caswell County",22807,11744,11063,12025,61.9126819126819,21.2,65.2036655412812
"North Carolina","Catawba County",164645,80931,83714,86885,68.5699487828739,22.4,82.9208296638222
"North Carolina","Chatham County",81624,39570,42054,52098,43.2012745210949,19.6,81.9379104185044
"North Carolina","Cherokee County",29959,14729,15230,17748,78.2228983547442,23,92.8034981140893
"North Carolina","Chowan County",13891,6670,7221,7533,60.8920748705695,21.3,64.1926427183068
"North Carolina","Clay County",11864,5829,6035,7708,74.7405293201868,22.2,95.0691166554282
"North Carolina","Cleveland County",101378,49060,52318,51602,67.1563117708616,23.1,75.127739746296
"North Carolina","Columbus County",50121,24941,25180,26363,66.7298865834693,23,63.3925899323637
"North Carolina","Craven County",102391,51010,51381,56028,59.7504819019062,22.5,72.149895986952
"North Carolina","Cumberland County",337890,167193,170697,140175,42.6894952737649,22.9,49.2272633105448
"North Carolina","Currituck County",31593,15879,15714,18010,73.4869516935036,22.5,89.0735289462856
"North Carolina","Dare County",38110,18790,19320,25115,58.8970734620745,21.2,93.2852269745474
"North Carolina","Davidson County",174804,86016,88788,93091,73.0027607394915,23.8,83.8350380998147
"North Carolina","Davie County",44599,21971,22628,26704,72.6408028759736,22,89.1477387385367
"North Carolina","Duplin County",49520,24349,25171,22864,64.1926172148356,21.9,69.6466074313409
"North Carolina","Durham County",336892,161805,175087,180189,18.2325225180227,21,55.2191800339575
"North Carolina","Edgecombe County",48832,22764,26068,24416,38.3150393184797,21.1,39.3491972477064
"North Carolina","Forsyth County",392921,186917,206004,203928,42.8053038327253,20.8,65.6867411006284
"North Carolina","Franklin County",77001,38283,38718,42526,56.2902694821991,21.8,69.7900027272373
"North Carolina","Gaston County",237242,114765,122477,118959,62.0617187434326,23,74.8762866608779
"North Carolina","Gates County",10343,5137,5206,5860,60.3754266211604,21.4,65.599922653002
"North Carolina","Graham County",8052,4119,3933,4769,81.4216816942755,23.3,86.7113760556384
"North Carolina","Granville County",62192,31966,30226,32044,54.2472849831482,21.1,64.5581425263699
"North Carolina","Greene County",20530,11729,8801,8442,58.8130774697939,21.5,57.6765708718948
"North Carolina","Guilford County",549866,260538,289328,284114,38.3919834995812,19.8,54.2019328345451
"North Carolina","Halifax County",47298,22896,24402,23938,40.8471885704737,21.8,39.7902659731913
"North Carolina","Harnett County",141477,70216,71261,63597,62.015503875969,22.8,70.5627063056186
"North Carolina","Haywood County",62969,30758,32211,37724,62.0109214293288,23.4,94.9578363956868
"North Carolina","Henderson County",119230,57835,61395,69651,56.7070106674707,20.6,92.1479493416087
"North Carolina","Hertford County",19453,9382,10071,9819,36.2664222425909,20.2,35.9327610137254
"North Carolina","Hoke County",54446,26789,27657,22724,46.41348354163,22.2,47.5131322778533
"North Carolina","Hyde County",4607,2592,2015,2417,60.612329333885,21.4,67.3106142826134
"North Carolina","Iredell County",199710,98899,100811,110560,65.847503617945,21.2,81.3619748635521
"North Carolina","Jackson County",44574,21913,22661,21864,53.9517014270033,23.9,84.9531116794544
"North Carolina","Johnston County",241955,119207,122748,124360,60.2106786748151,22.5,75.6107540658387
"North Carolina","Jones County",9401,4620,4781,5458,62.4587761084646,22.5,67.6311030741411
"North Carolina","Lee County",67059,33074,33985,30007,58.2830672843003,21.9,74.7744523479324
"North Carolina","Lenoir County",54895,26112,28783,27465,53.0274895321318,22,54.8811367155479
"North Carolina","Lincoln County",95675,47759,47916,55433,72.4893114209947,21.9,90.0151554742618
"North Carolina","McDowell County",44893,22651,22242,23600,74.2372881355932,23.5,91.6802174058316
"North Carolina","Macon County",38412,18807,19605,21846,68.5754829259361,22.5,94.4808913881079
"North Carolina","Madison County",22071,10910,11161,13561,61.0205737040041,23,95.6277468170903
"North Carolina","Martin County",21447,10074,11373,12028,54.8802793481876,21.2,55.4669650767007
"North Carolina","Mecklenburg County",1163701,562058,601643,573679,32.7308477388923,18.9,56.6454785206853
"North Carolina","Mitchell County",14999,7415,7584,8821,77.5762385217096,22.9,95.3730248683245
"North Carolina","Montgomery County",26085,12832,13253,13188,68.5774946921444,21.8,76.971439524631
"North Carolina","Moore County",106898,52211,54687,61590,64.3237538561455,20.8,83.5506744747329
"North Carolina","Nash County",96551,46432,50119,52364,50.4755175311283,20.8,53.4194363600584
"North Carolina","New Hanover County",238852,113648,125204,138243,49.1518557901666,21,82.7625475189657
"North Carolina","Northampton County",16715,8074,8641,9197,42.4594976622812,19.9,41.3879748728687
"North Carolina","Onslow County",213676,117830,95846,81476,67.4554470027984,23.1,76.4536026507422
"North Carolina","Orange County",150626,71936,78690,87426,23.7984123716057,21.5,76.2013198252626
"North Carolina","Pamlico County",12423,6341,6082,7961,65.6827031779927,20.8,78.2661192948563
"North Carolina","Pasquotank County",41444,20424,21020,20277,51.9652808600878,21.3,58.6116204999517
"North Carolina","Pender County",68521,34567,33954,38837,67.0546128691712,21.9,83.0037506749755
"North Carolina","Perquimans County",13377,6436,6941,7640,69.0837696335079,21.2,75.3831202810795
"North Carolina","Person County",39737,19261,20476,21993,61.4240894830173,21.7,69.6554848126431
"North Carolina","Pitt County",175119,82315,92804,86924,46.4808338318531,21.2,58.061660927712
"North Carolina","Polk County",20060,9599,10461,13032,62.2084100675261,21,91.8494516450648
"North Carolina","Randolph County",147458,73089,74369,75841,78.2650545219604,23.7,87.2743425246511
"North Carolina","Richmond County",42324,20792,21532,19848,60.1118500604595,23,60.237690199414
"North Carolina","Robeson County",117365,56405,60960,46677,63.5152216294963,22.8,30.2381459549269
"North Carolina","Rockingham County",92518,44934,47584,49492,67.5806190899539,22.8,76.8672042197194
"North Carolina","Rowan County",151661,75181,76480,75236,67.5301717263012,23.2,78.4064459551236
"North Carolina","Rutherford County",65507,31927,33580,34600,73.5722543352601,23.4,86.7693528935839
"North Carolina","Sampson County",59601,29761,29840,28138,64.6030279337551,21.7,66.8478716800054
"North Carolina","Scotland County",34376,17660,16716,14613,53.1513036337508,22.3,43.1580172213172
"North Carolina","Stanly County",65699,32772,32927,36651,75.0811710458105,23.2,83.3437343034141
"North Carolina","Stokes County",45532,22400,23132,27127,79.433774468242,23,92.8797329350786
"North Carolina","Surry County",71462,35000,36462,37424,76.3280247969218,23.4,92.5121043351711
"North Carolina","Swain County",13916,6748,7168,7036,61.2706083001706,24.5,61.511928715148
"North Carolina","Transylvania County",33549,16276,17273,20706,55.5008210180624,21.9,93.1175295835941
"North Carolina","Tyrrell County",3461,1833,1628,1752,60.3310502283105,20.6,62.6697486275643
"North Carolina","Union County",256452,127517,128935,138875,62.1213321332133,21.7,78.6540951133155
"North Carolina","Vance County",42301,19764,22537,20059,42.9433172142181,21,44.7294390203541
"North Carolina","Wake County",1190275,582917,607358,650796,36.3762223492461,20.3,66.2643506752641
